casename,num_drop,volume[ml],RoI
office2_0_0_A,7134,7.53771019e-05,216.1818181818182
office2_0_164_aout_A,7808,8.47342963e-05,236.6060606060606
office2_0_164_bout_A,7631,8.73339523e-05,231.24242424242425
office2_0_246_aout_A,7948,7.10138411e-05,240.84848484848484
office2_0_246_bout_A,7393,2.8111408e-05,224.03030303030303
office2_0_82_aout_A,7423,7.40920441e-05,224.93939393939394
office2_0_82_bout_A,7171,5.47608761e-05,217.3030303030303
office2_660_0_A,8115,6.73972609e-05,245.9090909090909
office2_660_164_aout_A,8505,6.67883432e-05,257.72727272727275
office2_660_164_bout_A,2549,4.23911433e-06,77.24242424242425
office2_660_246_aout_A,8300,5.07711266e-05,251.5151515151515
office2_660_246_bout_A,2635,1.66723166e-05,79.84848484848484
office2_660_82_aout_A,7908,5.14673848e-05,239.63636363636363
office2_660_82_bout_A,8272,3.33516e-05,250.66666666666666
office2_960_0_A,7447,0.000115753988,225.66666666666666
office2_960_164_aout_A,7965,7.49083119e-05,241.36363636363637
office2_960_164_bout_A,5986,6.19370257e-05,181.3939393939394
office2_960_246_aout_A,6893,0.000165072284,208.87878787878788
office2_960_246_bout_A,6722,0.000144314661,203.6969696969697
office2_960_82_aout_A,8505,9.21481769e-05,257.72727272727275
office2_960_82_bout_A,6895,0.000152594032,208.93939393939394
office2_360_0_A,7832,1.02765107e-05,237.33333333333334
office2_360_82_aout_A,5833,7.47368686e-05,176.75757575757575
office2_360_82_bout_A,6824,1.37680972e-05,206.78787878787878
office2_360_164_aout_A,7338,5.06447177e-05,222.36363636363637
office2_360_164_bout_A,6300,3.47496352e-05,190.9090909090909
office2_360_246_aout_A,8447,8.05965174e-05,255.96969696969697
office2_360_246_bout_A,7585,5.50418554e-05,229.84848484848484
office2_0_0_B,3261,8.12132785e-05,98.81818181818181
office2_0_164_aout_B,8246,3.32387426e-05,249.87878787878788
office2_0_164_bout_B,4042,3.89149573e-05,122.48484848484848
office2_0_246_aout_B,7634,4.56928828e-05,231.33333333333334
office2_0_246_bout_B,8098,0.000106057683,245.3939393939394
office2_0_82_aout_B,6995,7.43141572e-05,211.96969696969697
office2_0_82_bout_B,7647,4.92866384e-05,231.72727272727272
office2_660_0_B,3830,4.80531853e-05,116.06060606060606
office2_660_164_aout_B,5290,5.53239843e-05,160.3030303030303
office2_660_164_bout_B,1946,3.7650032e-05,58.96969696969697
office2_660_246_aout_B,6101,9.62152917e-05,184.87878787878788
office2_660_246_bout_B,1016,2.08676011e-05,30.78787878787879
office2_660_82_aout_B,3905,3.02597509e-05,118.33333333333333
office2_660_82_bout_B,4806,4.76338901e-05,145.63636363636363
office2_960_0_B,7773,2.09419795e-05,235.54545454545453
office2_960_164_aout_B,1552,1.75522782e-05,47.03030303030303
office2_960_164_bout_B,1912,3.13246637e-05,57.93939393939394
office2_960_246_aout_B,5432,5.21052352e-05,164.6060606060606
office2_960_246_bout_B,4620,3.16380356e-05,140.0
office2_960_82_aout_B,2806,3.73402472e-05,85.03030303030303
office2_960_82_bout_B,4058,3.29520626e-05,122.96969696969697
