0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9754.2,9810.4,9737.4,9801.2,9741.0,9814.0,9774.8,9760.2,9783.2,9757.0,9752.4,9739.2,9835.0,9786.6,9788.6,9733.4,9776.2,9740.0,9722.8,9769.2,9778.6,9769.0,9735.6,9786.8,9808.6,9757.2,9754.0,9771.8
8510.0,8368.4,8543.8,8458.4,8311.2,8266.0,8644.6,8252.4,8389.8,8519.4,8347.0,8295.8,8330.0,8218.4,8464.2,8378.4,8569.0,8293.6,8277.0,8516.4,8229.2,8571.2,8323.0,8761.6,8188.0,8757.4,8537.4,8682.8
7615.4,7899.4,7941.0,7888.6,7666.8,7305.6,7920.4,7501.0,7649.0,7813.0,7791.4,7317.2,7495.0,7402.8,7704.6,7500.0,7554.4,7713.4,7104.2,7848.2,7316.2,7729.0,7487.4,8238.2,7195.4,8062.0,7643.0,7566.8
7069.2,7688.8,7421.0,7671.4,7381.0,6918.6,7447.2,7268.6,7096.6,7372.8,7287.2,6929.2,7088.2,7061.6,7094.8,7053.4,6824.0,7281.4,6417.8,7349.4,6898.4,6856.4,6920.8,7656.4,6830.8,7333.0,7192.2,6691.2
6732.4,7472.6,7068.0,7508.2,7135.0,6680.2,7218.4,7111.6,6854.8,6981.2,6962.4,6845.0,6795.4,6830.6,6848.2,6561.2,6516.6,6927.4,6046.8,6976.4,6536.2,6090.4,6541.8,7239.6,6513.6,6820.2,7085.4,5923.6
6566.8,7375.0,6923.4,7242.6,6809.0,6397.4,7045.2,6942.2,6639.0,6772.4,6643.2,6789.0,6570.8,6517.4,6786.6,6342.0,6314.0,6662.4,5809.4,6703.2,6305.8,5517.8,6438.0,7010.6,6308.2,6360.6,7070.8,5399.6
6439.4,7198.6,6807.6,7043.8,6479.6,6206.0,6900.8,6736.4,6541.6,6668.4,6509.6,6646.2,6349.2,6344.8,6727.2,6230.8,5987.0,6498.6,5711.6,6460.2,6178.8,5292.2,6313.8,6857.0,6172.4,6006.2,6959.2,5067.2
6279.4,6998.6,6693.4,6765.0,6279.6,6043.8,6629.0,6573.4,6425.8,6577.4,6352.2,6505.8,6163.2,6254.4,6656.4,6146.4,5710.0,6309.6,5475.4,6188.4,6092.0,5196.6,6028.2,6718.6,6134.4,5737.6,6773.4,4667.2
6143.8,6830.0,6595.0,6456.4,6188.4,5908.2,6455.0,6458.4,6335.6,6467.2,6237.8,6392.6,6093.8,6307.6,6559.0,6097.6,5458.2,6167.4,5370.8,6043.6,5992.0,5150.8,5765.6,6565.2,6008.8,5599.2,6560.8,4542.2
